 3305.92, 3.44018e-16
 3308.71, 3.38866e-16
 3311.50, 3.51331e-16
 3314.29, 3.25173e-16
 3317.07, 3.34391e-16
 3319.86, 3.28989e-16
 3322.65, 3.27784e-16
 3325.44, 3.16278e-16
 3328.22, 3.52777e-16
 3331.01, 3.50145e-16
 3333.80, 3.69423e-16
 3336.59, 3.68511e-16
 3339.37, 4.10189e-16
 3342.16, 3.67325e-16
 3344.95, 3.89465e-16
 3347.74, 3.32245e-16
 3350.52, 3.78087e-16
 3353.31, 3.89965e-16
 3356.10, 3.26727e-16
 3358.89, 3.62145e-16
 3361.67, 3.59670e-16
 3364.46, 3.59436e-16
 3367.25, 4.04495e-16
 3370.03, 3.46994e-16
 3372.82, 3.85814e-16
 3375.61, 3.80368e-16
 3378.40, 3.45664e-16
 3381.18, 3.59331e-16
 3383.97, 3.55187e-16
 3386.76, 3.62169e-16
 3389.55, 3.49745e-16
 3392.33, 3.51792e-16
 3395.12, 3.74961e-16
 3397.91, 4.05518e-16
 3400.70, 3.59567e-16
 3403.48, 3.67411e-16
 3406.27, 4.07167e-16
 3409.06, 3.62007e-16
 3411.85, 3.75863e-16
 3414.63, 3.65589e-16
 3417.42, 3.78328e-16
 3420.21, 3.95435e-16
 3423.00, 4.00883e-16
 3425.78, 3.75315e-16
 3428.57, 3.66617e-16
 3431.36, 3.88555e-16
 3434.15, 3.94114e-16
 3436.93, 4.10914e-16
 3439.72, 4.19458e-16
 3442.51, 4.09892e-16
 3445.30, 4.13355e-16
 3448.08, 4.10555e-16
 3450.87, 4.02507e-16
 3453.66, 3.97689e-16
 3456.45, 3.70599e-16
 3459.23, 4.07346e-16
 3462.02, 4.08350e-16
 3464.81, 4.07269e-16
 3467.60, 3.90466e-16
 3470.38, 3.92211e-16
 3473.17, 3.91910e-16
 3475.96, 3.79533e-16
 3478.75, 4.08500e-16
 3481.53, 3.88381e-16
 3484.32, 3.94113e-16
 3487.11, 4.12241e-16
 3489.90, 3.90300e-16
 3492.68, 4.17432e-16
 3495.47, 3.98266e-16
 3498.26, 3.59765e-16
 3501.05, 3.92588e-16
 3503.83, 4.32602e-16
 3506.62, 3.89937e-16
 3509.41, 3.83564e-16
 3512.20, 3.85438e-16
 3514.98, 3.75171e-16
 3517.77, 3.85164e-16
 3520.56, 3.47607e-16
 3523.35, 3.50084e-16
 3526.13, 3.83263e-16
 3528.92, 3.33491e-16
 3531.71, 3.11861e-16
 3534.49, 3.35174e-16
 3537.28, 3.21736e-16
 3540.07, 3.24222e-16
 3542.86, 3.23475e-16
 3545.64, 3.11293e-16
 3548.43, 3.35507e-16
 3551.22, 3.19769e-16
 3554.01, 3.14234e-16
 3556.79, 3.23554e-16
 3559.58, 3.47440e-16
 3562.37, 3.58445e-16
 3565.16, 3.54548e-16
 3567.94, 3.54007e-16
 3570.73, 3.32076e-16
 3573.52, 3.58950e-16
 3576.31, 3.76272e-16
 3579.09, 3.54231e-16
 3581.88, 3.69190e-16
 3584.67, 3.62940e-16
 3587.46, 3.56502e-16
 3590.24, 3.48270e-16
 3593.03, 3.61758e-16
 3595.82, 3.59180e-16
 3598.61, 3.65494e-16
 3601.39, 3.75926e-16
 3604.18, 3.82512e-16
 3606.97, 3.88257e-16
 3609.76, 3.83508e-16
 3612.54, 3.83155e-16
 3615.33, 3.84181e-16
 3618.12, 3.66857e-16
 3620.91, 3.99487e-16
 3623.69, 3.66205e-16
 3626.48, 3.57997e-16
 3629.27, 3.59536e-16
 3632.06, 3.65301e-16
 3634.84, 3.50273e-16
 3637.63, 3.67278e-16
 3640.42, 3.22278e-16
 3643.21, 3.74027e-16
 3645.99, 3.55318e-16
 3648.78, 3.65622e-16
 3651.57, 3.48585e-16
 3654.36, 3.54978e-16
 3657.14, 3.81879e-16
 3659.93, 3.37514e-16
 3662.72, 3.28426e-16
 3665.51, 3.59113e-16
 3668.29, 3.84416e-16
 3671.08, 3.37797e-16
 3673.87, 3.52771e-16
 3676.66, 3.74378e-16
 3679.44, 3.51573e-16
 3682.23, 3.94695e-16
 3685.02, 3.63215e-16
 3687.80, 3.63860e-16
 3690.59, 3.67988e-16
 3693.38, 3.65373e-16
 3696.17, 3.50507e-16
 3698.95, 3.57671e-16
 3701.74, 3.53692e-16
 3704.53, 3.56802e-16
 3707.32, 3.70138e-16
 3710.10, 3.34135e-16
 3712.89, 3.62432e-16
 3715.68, 3.70565e-16
 3718.47, 3.47377e-16
 3721.25, 3.42543e-16
 3724.04, 3.21000e-16
 3726.83, 3.37176e-16
 3729.62, 2.97610e-16
 3732.40, 3.26168e-16
 3735.19, 2.98635e-16
 3737.98, 3.22382e-16
 3740.77, 3.42612e-16
 3743.55, 3.23284e-16
 3746.34, 3.13725e-16
 3749.13, 3.46175e-16
 3751.92, 3.19228e-16
 3754.70, 2.86114e-16
 3757.49, 3.45272e-16
 3760.28, 3.26934e-16
 3763.07, 3.18503e-16
 3765.85, 2.80658e-16
 3768.64, 2.93162e-16
 3771.43, 2.57189e-16
 3774.22, 2.56119e-16
 3777.00, 2.86063e-16
 3779.79, 2.52832e-16
 3782.58, 2.80705e-16
 3785.37, 2.55913e-16
 3788.15, 2.30476e-16
 3790.94, 2.54072e-16
 3793.73, 2.49369e-16
 3796.52, 2.67097e-16
 3799.30, 2.64036e-16
 3802.09, 2.39585e-16
 3804.88, 2.27130e-16
 3807.67, 2.27575e-16
 3810.45, 2.31680e-16
 3813.24, 2.21322e-16
 3816.03, 2.33477e-16
 3818.82, 2.39367e-16
 3821.60, 2.24545e-16
 3824.39, 2.31555e-16
 3827.18, 2.32583e-16
 3829.97, 2.40655e-16
 3832.75, 2.41710e-16
 3835.54, 2.65327e-16
 3838.33, 2.82215e-16
 3841.11, 2.09478e-16
 3843.90, 2.47287e-16
 3846.69, 2.87281e-16
 3849.48, 2.41169e-16
 3852.26, 2.57919e-16
 3855.05, 2.75582e-16
 3857.84, 2.87083e-16
 3860.63, 2.94857e-16
 3863.41, 3.10232e-16
 3866.20, 3.04158e-16
 3868.99, 2.92781e-16
 3871.78, 2.77841e-16
 3874.56, 3.01140e-16
 3877.35, 2.89962e-16
 3880.14, 2.93879e-16
 3882.93, 2.89220e-16
 3885.71, 3.06912e-16
 3888.50, 2.87662e-16
 3891.29, 2.84342e-16
 3894.08, 2.59980e-16
 3896.86, 2.47656e-16
 3899.65, 2.66775e-16
 3902.44, 2.72535e-16
 3905.23, 2.70510e-16
 3908.01, 2.57723e-16
 3910.80, 2.34558e-16
 3913.59, 2.45292e-16
 3916.38, 2.33617e-16
 3919.16, 2.04911e-16
 3921.95, 1.98940e-16
 3924.74, 1.99147e-16
 3927.53, 1.90453e-16
 3930.31, 1.83523e-16
 3933.10, 1.91199e-16
 3935.89, 1.90016e-16
 3938.68, 2.11531e-16
 3941.46, 1.98286e-16
 3944.25, 2.06128e-16
 3947.04, 1.95984e-16
 3949.83, 2.11648e-16
 3952.61, 2.05488e-16
 3955.40, 2.16267e-16
 3958.19, 2.55554e-16
 3960.98, 2.45692e-16
 3963.76, 2.33867e-16
 3966.55, 2.24507e-16
 3969.34, 2.19624e-16
 3972.13, 2.50044e-16
 3974.91, 2.26304e-16
 3977.70, 2.37555e-16
 3980.49, 2.09488e-16
 3983.28, 2.23746e-16
 3986.06, 2.08750e-16
 3988.85, 1.67342e-16
 3991.64, 2.19953e-16
 3994.43, 1.93530e-16
 3997.21, 1.70228e-16
 4000.00, 1.75878e-16
 4002.79, 1.68816e-16
 4005.58, 1.46812e-16
 4008.36, 1.52375e-16
 4011.15, 1.63044e-16
 4013.94, 1.69515e-16
 4016.72, 1.50067e-16
 4019.51, 1.47127e-16
 4022.30, 1.46978e-16
 4025.09, 1.43179e-16
 4027.87, 1.47925e-16
 4030.66, 1.48719e-16
 4033.45, 1.47134e-16
 4036.24, 1.52589e-16
 4039.02, 1.50962e-16
 4041.81, 1.42257e-16
 4044.60, 1.20528e-16
 4047.39, 1.57509e-16
 4050.17, 1.41881e-16
 4052.96, 1.37628e-16
 4055.75, 1.41088e-16
 4058.54, 1.53813e-16
 4061.32, 1.37728e-16
 4064.11, 1.71439e-16
 4066.90, 1.75542e-16
 4069.69, 1.81751e-16
 4072.47, 1.74757e-16
 4075.26, 1.85853e-16
 4078.05, 1.76150e-16
 4080.84, 2.00462e-16
 4083.62, 2.03260e-16
 4086.41, 2.16486e-16
 4089.20, 2.02214e-16
 4091.99, 2.33579e-16
 4094.77, 2.44384e-16
 4097.56, 2.78639e-16
 4100.35, 2.92936e-16
 4103.14, 2.81369e-16
 4105.92, 2.72576e-16
 4108.71, 2.60868e-16
 4111.50, 2.60808e-16
 4114.29, 2.49576e-16
 4117.07, 2.35368e-16
 4119.86, 2.49013e-16
 4122.65, 2.46329e-16
 4125.44, 2.43519e-16
 4128.22, 2.37518e-16
 4131.01, 2.57082e-16
 4133.80, 2.11274e-16
 4136.59, 2.15664e-16
 4139.37, 2.14291e-16
 4142.16, 2.08687e-16
 4144.95, 1.79256e-16
 4147.74, 1.97012e-16
 4150.52, 2.02422e-16
 4153.31, 1.96137e-16
 4156.10, 1.82290e-16
 4158.89, 1.61694e-16
 4161.67, 1.89801e-16
 4164.46, 1.95102e-16
 4167.25, 1.79841e-16
 4170.04, 1.85593e-16
 4172.82, 1.95658e-16
 4175.61, 1.87234e-16
 4178.40, 1.84006e-16
 4181.18, 1.90080e-16
 4183.97, 1.91809e-16
 4186.76, 1.75352e-16
 4189.55, 1.61462e-16
 4192.33, 1.56301e-16
 4195.12, 1.59583e-16
 4197.91, 1.40851e-16
 4200.70, 1.45365e-16
 4203.48, 1.47587e-16
 4206.27, 1.40116e-16
 4209.06, 1.52696e-16
 4211.85, 1.34399e-16
 4214.63, 1.50042e-16
 4217.42, 1.54402e-16
 4220.21, 1.39048e-16
 4223.00, 1.23689e-16
 4225.78, 1.58238e-16
 4228.57, 1.61335e-16
 4231.36, 1.31617e-16
 4234.15, 1.62978e-16
 4236.93, 1.65025e-16
 4239.72, 1.55201e-16
 4242.51, 1.64484e-16
 4245.30, 1.50081e-16
 4248.08, 1.44991e-16
 4250.87, 1.56406e-16
 4253.66, 1.65840e-16
 4256.45, 1.58036e-16
 4259.23, 1.53971e-16
 4262.02, 1.32536e-16
 4264.81, 1.61203e-16
 4267.60, 1.62391e-16
 4270.38, 1.35507e-16
 4273.17, 1.41145e-16
 4275.96, 1.76554e-16
 4278.75, 1.73514e-16
 4281.53, 1.81050e-16
 4284.32, 1.74011e-16
 4287.11, 1.71320e-16
 4289.90, 1.81146e-16
 4292.68, 1.87502e-16
 4295.47, 2.13071e-16
 4298.26, 2.18452e-16
 4301.05, 2.41479e-16
 4303.83, 2.57988e-16
 4306.62, 2.63407e-16
 4309.41, 2.74345e-16
 4312.20, 2.72648e-16
 4314.98, 2.92286e-16
 4317.77, 3.13956e-16
 4320.56, 3.41853e-16
 4323.35, 3.68744e-16
 4326.13, 3.63742e-16
 4328.92, 3.91339e-16
 4331.71, 4.31669e-16
 4334.50, 4.31842e-16
 4337.28, 4.56856e-16
 4340.07, 4.90964e-16
 4342.86, 5.08027e-16
 4345.65, 5.05872e-16
 4348.43, 5.02095e-16
 4351.22, 4.89281e-16
 4354.01, 4.89930e-16
 4356.79, 4.82298e-16
 4359.58, 4.70590e-16
 4362.37, 4.28953e-16
 4365.16, 4.24173e-16
 4367.94, 4.11192e-16
 4370.73, 3.95608e-16
 4373.52, 3.72631e-16
 4376.31, 3.27504e-16
 4379.09, 2.92615e-16
 4381.88, 2.90792e-16
 4384.67, 3.09496e-16
 4387.46, 3.18297e-16
 4390.24, 3.00276e-16
 4393.03, 3.10284e-16
 4395.82, 3.01832e-16
 4398.61, 2.89023e-16
 4401.39, 2.83576e-16
 4404.18, 2.83844e-16
 4406.97, 2.55492e-16
 4409.76, 2.62341e-16
 4412.54, 2.78877e-16
 4415.33, 2.52404e-16
 4418.12, 2.67312e-16
 4420.91, 2.46361e-16
 4423.69, 2.32753e-16
 4426.48, 2.44040e-16
 4429.27, 2.40828e-16
 4432.06, 2.31448e-16
 4434.84, 2.10743e-16
 4437.63, 2.14929e-16
 4440.42, 2.32193e-16
 4443.21, 2.20920e-16
 4445.99, 2.00564e-16
 4448.78, 2.27019e-16
 4451.57, 2.45400e-16
 4454.36, 2.25854e-16
 4457.14, 2.06372e-16
 4459.93, 2.26461e-16
 4462.72, 2.36130e-16
 4465.51, 2.39186e-16
 4468.29, 2.47284e-16
 4471.08, 2.44111e-16
 4473.87, 2.30317e-16
 4476.66, 2.40140e-16
 4479.44, 2.35012e-16
 4482.23, 2.48920e-16
 4485.02, 2.66171e-16
 4487.81, 2.62275e-16
 4490.59, 2.47840e-16
 4493.38, 2.52470e-16
 4496.17, 2.49914e-16
 4498.96, 2.46460e-16
 4501.74, 2.63990e-16
 4504.53, 2.77368e-16
 4507.32, 2.72546e-16
 4510.10, 2.74297e-16
 4512.89, 2.42404e-16
 4515.68, 2.76444e-16
 4518.47, 2.74443e-16
 4521.25, 2.79199e-16
 4524.04, 2.63881e-16
 4526.83, 2.97873e-16
 4529.62, 2.90307e-16
 4532.40, 2.72632e-16
 4535.19, 2.73775e-16
 4537.98, 2.60010e-16
 4540.77, 2.58757e-16
 4543.55, 2.88957e-16
 4546.34, 2.85372e-16
 4549.13, 2.77316e-16
 4551.92, 2.87821e-16
 4554.70, 2.81631e-16
 4557.49, 2.98370e-16
 4560.28, 3.17820e-16
 4563.07, 2.84001e-16
 4565.85, 2.70855e-16
 4568.64, 2.83125e-16
 4571.43, 2.89978e-16
 4574.22, 2.93811e-16
 4577.00, 2.80961e-16
 4579.79, 2.89982e-16
 4582.58, 2.79504e-16
 4585.37, 2.97352e-16
 4588.15, 2.84899e-16
 4590.94, 2.69139e-16
 4593.73, 2.58165e-16
 4596.52, 2.65116e-16
 4599.30, 2.70723e-16
 4602.09, 2.56571e-16
 4604.88, 2.42943e-16
 4607.67, 2.67112e-16
 4610.45, 2.71031e-16
 4613.24, 2.65352e-16
 4616.03, 2.66720e-16
 4618.82, 2.62178e-16
 4621.60, 2.58219e-16
 4624.39, 2.71878e-16
 4627.18, 2.69835e-16
 4629.97, 2.77758e-16
 4632.75, 2.76907e-16
 4635.54, 2.77597e-16
 4638.33, 2.76544e-16
 4641.12, 2.71165e-16
 4643.90, 2.84318e-16
 4646.69, 2.84179e-16
 4649.48, 2.75600e-16
 4652.27, 2.61145e-16
 4655.05, 2.43421e-16
 4657.84, 2.64803e-16
 4660.63, 2.77657e-16
 4663.42, 2.76642e-16
 4666.20, 2.69389e-16
 4668.99, 2.49827e-16
 4671.78, 2.55030e-16
 4674.56, 2.75613e-16
 4677.35, 2.75787e-16
 4680.14, 2.69964e-16
 4682.93, 2.15599e-16
 4685.71, 2.35081e-16
 4688.50, 2.56013e-16
 4691.29, 2.70010e-16
 4694.08, 2.70288e-16
 4696.86, 2.58844e-16
 4699.65, 2.45905e-16
 4702.44, 2.68631e-16
 4705.23, 2.66930e-16
 4708.01, 2.68243e-16
 4710.80, 2.71827e-16
 4713.59, 2.77315e-16
 4716.38, 2.62388e-16
 4719.16, 2.55518e-16
 4721.95, 2.28116e-16
 4724.74, 2.70239e-16
 4727.53, 2.73603e-16
 4730.31, 2.73797e-16
 4733.10, 2.49297e-16
 4735.89, 2.36054e-16
 4738.68, 2.65235e-16
 4741.46, 2.74256e-16
 4744.25, 2.71645e-16
 4747.04, 2.52001e-16
 4749.83, 2.50116e-16
 4752.61, 2.68770e-16
 4755.40, 2.69756e-16
 4758.19, 2.70879e-16
 4760.98, 2.80188e-16
 4763.76, 2.56887e-16
 4766.55, 2.63510e-16
 4769.34, 2.59028e-16
 4772.13, 2.61943e-16
 4774.91, 2.73885e-16
 4777.70, 2.90965e-16
 4780.49, 2.97615e-16
 4783.28, 2.56488e-16
 4786.06, 2.03140e-16
 4788.85, 1.32524e-16
 4791.64, 4.09712e-18
 4794.43, 5.41333e-18
 4797.21, 8.69775e-17
 4800.00, 1.55133e-16
 4802.79, 1.81806e-16
 4805.58, 1.40668e-16
 4808.36, 1.61731e-16
 4811.15, 1.88609e-16
 4813.94, 2.45321e-16
 4816.73, 2.75651e-16
 4819.51, 3.06748e-16
 4822.30, 3.73607e-16
 4825.09, 4.21505e-16
 4827.88, 4.42278e-16
 4830.66, 4.73450e-16
 4833.45, 5.31427e-16
 4836.24, 5.70765e-16
 4839.02, 6.01976e-16
 4841.81, 6.45079e-16
 4844.60, 6.82331e-16
 4847.39, 7.21823e-16
 4850.17, 7.94634e-16
 4852.96, 8.73928e-16
 4855.75, 9.36046e-16
 4858.54, 9.73265e-16
 4861.32, 9.44888e-16
 4864.11, 9.26293e-16
 4866.90, 9.23357e-16
 4869.69, 8.82785e-16
 4872.47, 8.66331e-16
 4875.26, 8.83786e-16
 4878.05, 8.72788e-16
 4880.84, 8.18195e-16
 4883.62, 7.90595e-16
 4886.41, 7.34925e-16
 4889.20, 6.62360e-16
 4891.99, 6.50862e-16
 4894.77, 6.70947e-16
 4897.56, 6.32798e-16
 4900.35, 6.26050e-16
 4903.14, 6.13221e-16
 4905.92, 5.96218e-16
 4908.71, 5.69226e-16
 4911.50, 5.69729e-16
 4914.29, 5.30532e-16
 4917.07, 5.56637e-16
 4919.86, 5.66879e-16
 4922.65, 5.32145e-16
 4925.44, 5.04400e-16
 4928.22, 4.86816e-16
 4931.01, 4.85157e-16
 4933.80, 4.63528e-16
 4936.59, 4.60970e-16
 4939.37, 4.61291e-16
 4942.16, 4.80677e-16
 4944.95, 4.87997e-16
 4947.74, 4.69345e-16
 4950.52, 4.65361e-16
 4953.31, 4.46435e-16
 4956.10, 4.22615e-16
 4958.89, 3.83177e-16
 4961.67, 3.70689e-16
 4964.46, 4.06637e-16
 4967.25, 4.16598e-16
 4970.04, 4.18697e-16
 4972.82, 4.47605e-16
 4975.61, 4.25218e-16
 4978.40, 4.03651e-16
 4981.19, 3.68011e-16
 4983.97, 3.52280e-16
 4986.76, 3.49721e-16
 4989.55, 3.80960e-16
 4992.33, 4.10016e-16
 4995.12, 4.97652e-16
 4997.91, 5.32614e-16
 5000.70, 5.62250e-16
 5003.48, 5.13036e-16
 5006.27, 4.70460e-16
 5009.06, 3.99775e-16
 5011.85, 3.33411e-16
 5014.63, 3.07640e-16
 5017.42, 2.98597e-16
 5020.21, 3.14805e-16
 5023.00, 3.25242e-16
 5025.78, 3.80859e-16
 5028.57, 4.24288e-16
 5031.36, 4.46114e-16
 5034.15, 4.45287e-16
 5036.93, 4.27949e-16
 5039.72, 3.83834e-16
 5042.51, 3.32936e-16
 5045.30, 2.89549e-16
 5048.08, 3.01867e-16
 5050.87, 3.23383e-16
 5053.66, 3.24084e-16
 5056.45, 3.59422e-16
 5059.23, 3.85089e-16
 5062.02, 3.92202e-16
 5064.81, 3.84818e-16
 5067.60, 3.68540e-16
 5070.38, 3.27512e-16
 5073.17, 3.03874e-16
 5075.96, 2.75927e-16
 5078.75, 3.02798e-16
 5081.53, 3.26318e-16
 5084.32, 3.38192e-16
 5087.11, 3.68743e-16
 5089.90, 3.77008e-16
 5092.68, 3.84700e-16
 5095.47, 3.58223e-16
 5098.26, 3.45795e-16
 5101.05, 2.81660e-16
 5103.83, 3.12069e-16
 5106.62, 3.02431e-16
 5109.41, 2.86927e-16
 5112.20, 3.28904e-16
 5114.98, 3.49425e-16
 5117.77, 3.44610e-16
 5120.56, 3.78159e-16
 5123.35, 3.72126e-16
 5126.13, 3.69110e-16
 5128.92, 3.55094e-16
 5131.71, 3.13637e-16
 5134.50, 3.12308e-16
 5137.28, 2.96801e-16
 5140.07, 2.90651e-16
 5142.86, 3.34764e-16
 5145.65, 3.61982e-16
 5148.43, 3.67109e-16
 5151.22, 4.10770e-16
 5154.01, 4.16916e-16
 5156.79, 4.32784e-16
 5159.58, 3.77404e-16
 5162.37, 3.69273e-16
 5165.16, 3.60572e-16
 5167.94, 3.47223e-16
 5170.73, 3.26172e-16
 5173.52, 3.27590e-16
 5176.31, 3.97471e-16
 5179.09, 4.11804e-16
 5181.88, 4.65779e-16
 5184.67, 4.52721e-16
 5187.46, 4.66395e-16
 5190.24, 4.29205e-16
 5193.03, 3.77756e-16
 5195.82, 3.63203e-16
 5198.61, 3.41111e-16
 5201.39, 3.19181e-16
 5204.18, 3.42841e-16
 5206.97, 3.99767e-16
 5209.76, 4.29436e-16
 5212.54, 4.54694e-16
 5215.33, 4.63701e-16
 5218.12, 4.42908e-16
 5220.91, 4.21897e-16
 5223.69, 3.77934e-16
 5226.48, 3.43481e-16
 5229.27, 3.14241e-16
 5232.06, 3.44329e-16
 5234.84, 3.84922e-16
 5237.63, 4.24623e-16
 5240.42, 4.72826e-16
 5243.21, 4.99022e-16
 5245.99, 5.01452e-16
 5248.78, 4.58251e-16
 5251.57, 4.20928e-16
 5254.36, 3.63628e-16
 5257.14, 3.24440e-16
 5259.93, 2.91550e-16
 5262.72, 3.29407e-16
